"id","hotel_id","url_id","language","description","created_at","updated_at"
"9ca18c54-dfc4-4633-94cd-369555308906","5e3017ae-5370-49a0-aad3-b3abd0746a54","42d20bf7-1b85-4584-b336-57359d2e6a94","de","Das luxuriöse Niyama Private Islands Maldives ist ein tropisches Paradies mit einem 24-Stunden-Spa und dem ersten Unterwasser-Nachtclub der Welt. Es bietet einen ruhigen Privatstrand, Thakuru (Villa Host Services) und kostenloses WLAN in den Zimmern und im gesamten Resort. Sie wohnen in luxuriösen Poolvillen am Strand oder über dem Wasser.

Die geräumigen und modernen Villen der Unterkunft Niyama Private Islands Maldives befinden sich am Strand oder über dem kristallklaren Wasser der Lagune. Es erwarten Sie Villen mit 2 oder 3 Schlafzimmern, großen Infinity-Pools und absoluter Privatsphäre. Alle Villen verfügen über einen 40-Zoll-Flachbild-TV mit internationalen Kanälen, ein Surround-Sound-System von Bose und eine gut gefüllte Minibar. Die Bäder im Außenbereich sind mit einer tiefen Badewanne und einer entspannenden Regendusche ausgestattet. Ein Wasserkocher, Hausschuhe und kostenfreie Pflegeprodukte gehören zu den weiteren Annehmlichkeiten.

Im Spa Drift können Sie sich mit erholsamen Körpermassagen und anderen Schönheitsanwendungen verwöhnen lassen. Die Butler arrangieren gern geführte Schnorchelausflüge, Bootsfahrten bei Sonnenuntergang, Schnorchelgänge mit Mantarochen sowie Angeltouren für Sie. In der Unterkunft können Sie sich bei den neuesten Videospielen vergnügen oder im Fitnesscenter trainieren. Erfrischen Sie sich auch bei einem Bad im Hauptpool. Die Mitarbeiter im Restaurant und im Wellnessbereich stehen Ihnen gern hilfreich zur Seite. Die jüngsten Gäste erwartet ein erstklassiger Kids Club, der einer der größten und der einzige Miniclub ist, in dem Kinder von 12 Monaten bis 12 Jahren willkommen sind.

Das weltweit erste Unterwasser-Restaurant Subsix befindet sich 6 m unter dem Meeresspiegel und ist mit seinen Glaswänden mit Blick auf die Unterwasserwelt für sein Champagner-Frühstück und seine glühende Party-Kulisse bekannt. Das Edge, ein modernes Gourmetrestaurant, erwartet Sie 500 m von der Küste entfernt im Meer und ist nur per Boot zu erreichen. Das R","2026-03-14 01:28:34.938876+00","2026-03-14 01:28:34.938879+00"
"2e348d4a-3193-445a-bcf1-9e4ddf9cf37d","7b26e012-b0bc-4e40-b138-a89a965e86cb","42d20bf7-1b85-4584-b336-57359d2e6a94","nl","Boasting a 24-hour spa and the world's first underwater nightclub, the luxurious  Niyama Private Islands Maldives is tropical paradise offering a quiet private beach, Thakuru (Villa Host Services). and free WiFi is available in the rooms and throughout the resort. Rooms offered are luxurious beach pool villas and over water pool villas.

Spacious and modern, the villas at Niyama Private Islands Maldives are located on the beach or over the crystal lagoon. Two to three bedroom villas complete with large infinity pools and commanding absolute privacy. All come with a 40-inch flat-screen TV, international TV channels, Bose surround sound system and a well-stocked minibar. Outdoor bathrooms have a soaking tub and soothing rainshowers. The accommodation has electric kettle, slippers and free toiletries.

Drift Spa features relaxing body massage and other beauty treatments. Guided snorkelling trips, sunset cruises, manta ray snorkeling, and fishing trips can be arranged by the butlers. On-site, guests can also look forward to playing the latest video games, swimming in the main pool or exercising at the gym. Staff at the restaurant and spa can assist the guests. It houses a world class Kids Club which is one of the largest and the only kids club that caters from 12 months to 12 years old children.

The world’s first underwater restaurant-Subsix is located 6 metres below sea level and is known for its champagne breakfasts and glow parties fitted with glass walls with views of the underwater marine life. Edge is a modern fine dining restaurant, set 500 metres out in the ocean, accessible only by boat. Nest offers a surreal tree top setting perfect for romantic soirees, private and family dining serving Asian avant-garde cuisines including Thai, Cantonese, Teppanyaki, Japanese, Indonesian and more. Niyama Private Islands Maldives is the only resort in the Maldives to have an Afro Latin restaurant - Tribal that offers an innovative campsite dining experience showcasing exotic","2026-03-14 01:40:27.036611+00","2026-03-14 01:40:27.036614+00"
"a0125d57-0813-441c-97d5-704681e5f5d0","246c384e-f81d-4023-a4b1-f4e30577ab9a","42d20bf7-1b85-4584-b336-57359d2e6a94","pt","Boasting a 24-hour spa and the world's first underwater nightclub, the luxurious  Niyama Private Islands Maldives is tropical paradise offering a quiet private beach, Thakuru (Villa Host Services). and free WiFi is available in the rooms and throughout the resort. Rooms offered are luxurious beach pool villas and over water pool villas.

Spacious and modern, the villas at Niyama Private Islands Maldives are located on the beach or over the crystal lagoon. Two to three bedroom villas complete with large infinity pools and commanding absolute privacy. All come with a 40-inch flat-screen TV, international TV channels, Bose surround sound system and a well-stocked minibar. Outdoor bathrooms have a soaking tub and soothing rainshowers. The accommodation has electric kettle, slippers and free toiletries.

Drift Spa features relaxing body massage and other beauty treatments. Guided snorkelling trips, sunset cruises, manta ray snorkeling, and fishing trips can be arranged by the butlers. On-site, guests can also look forward to playing the latest video games, swimming in the main pool or exercising at the gym. Staff at the restaurant and spa can assist the guests. It houses a world class Kids Club which is one of the largest and the only kids club that caters from 12 months to 12 years old children.

The world’s first underwater restaurant-Subsix is located 6 metres below sea level and is known for its champagne breakfasts and glow parties fitted with glass walls with views of the underwater marine life. Edge is a modern fine dining restaurant, set 500 metres out in the ocean, accessible only by boat. Nest offers a surreal tree top setting perfect for romantic soirees, private and family dining serving Asian avant-garde cuisines including Thai, Cantonese, Teppanyaki, Japanese, Indonesian and more. Niyama Private Islands Maldives is the only resort in the Maldives to have an Afro Latin restaurant - Tribal that offers an innovative campsite dining experience showcasing exotic","2026-03-14 01:44:37.27665+00","2026-03-14 01:44:37.276652+00"
"c4a8f18b-e35f-4054-aec3-4475013abdc6","ce67554c-4e7d-41ba-8f2e-b2e644a86b61","7ec79d7b-6d04-44b9-bc8a-9d7a1eba111f","en","Elegant Accommodation:iCom Blue Seaview in Maafushi offers a 4-star hotel experience with sea views, air-conditioning, and private balconies. Each room features a private bathroom, bathrobes, and modern amenities.Exceptional Facilities:Guests can enjoy a rooftop swimming pool, sun terrace, restaurant, bar, and free WiFi. Additional facilities include an outdoor fireplace, hot tub, and games room.Dining Options:Breakfast options include continental, American, buffet, and Ã la carte with vegetarian, halal, and gluten-free choices. Local specialities, warm dishes, and fresh fruits are served.Prime Location:Located a 4-minute walk from Bikini Beach, the hotel is near attractions such as Maafushi Beach and Maafushi Airport. Free on-site parking and a tour desk enhance the stay.","2026-03-14 00:30:59.967889+00","2026-03-14 00:30:59.967892+00"
"c6f41719-6667-4d6d-abce-9085338b0ac1","f7812ab2-d767-4d15-bf20-e10595d7ce6b","7ec79d7b-6d04-44b9-bc8a-9d7a1eba111f","de","Die Unterkunft iCom Blue Seaview, die in Maafushi gelegen ist und von der aus Bikini Beach in weniger als 400 m erreichbar ist, bietet einen Tourenschalter, allergikerfreundliche Zimmer, ein Restaurant, kostenloses WLAN und eine Bar. Dieses Hotel mit 4 Sternen verfügt über eine rund um die Uhr besetzte Rezeption und Babysitting. Dieses Hotel verfügt über einen Außenpool, einen Whirlpool, ein Karaoke und einen Zimmerservice.

In der Unterkunft iCom Blue Seaview sind alle Zimmer ergänzt mit einer Klimaanlage, einem Schreibtisch, einer Terrasse mit Stadtblick, einem eigenen Badezimmer, einem Flachbild-TV, Bettwäsche und Handtüchern. Die Zimmer bieten den Gästen einen Kleiderschrank und einen Wasserkocher.

Ein Frühstück wird angeboten und enthält als Buffet angebotene, à la carte und kontinentale Optionen.","2026-03-14 00:33:37.778528+00","2026-03-14 00:33:37.77853+00"
"47228643-4da3-4719-b16d-cfaa21396973","34780c4b-73be-4672-ac9c-95c87bd6aac1","7ec79d7b-6d04-44b9-bc8a-9d7a1eba111f","nl","ICom Blue Seaview ligt in Maafushi, op 4 minuten lopen van Bikinistrand, en biedt een excursiebalie, allergievrije kamers, een restaurant, gratis WiFi en een bar. Dit hotel met 4 sterren biedt een 24-uursreceptie en oppasservice. Het hotel is voorzien van een buitenzwembad, hot tub, karaoke en roomservice.

Alle kamers bij het hotel hebben airconditioning, een bureau, een terras met uitzicht op de stad, een eigen badkamer, een flatscreen-tv, beddengoed en handdoeken. De kamers zijn voorzien van een kledingkast en een waterkoker.

De ontbijtopties bestaan uit een als buffet aangeboden ontbijt, à la carte-ontbijt en continentaal ontbijt.","2026-03-14 00:45:25.971008+00","2026-03-14 00:45:25.971011+00"
"33195f4d-6a6a-4cdd-adf7-261a583c31f9","6098143c-193e-4235-a9c0-277c1e07dd0c","06d24bdd-87f8-4787-9601-758245b4e013","fr","Situé à Randheli, l’établissement Cheval Blanc Randheli, Maldives possède un jardin, une plage privée, un salon commun et un bar. De nombreux équipements et services sont fournis sur place, notamment un service d'étage, un centre d'affaires et une connexion Wi-Fi gratuite disponible dans l'ensemble des locaux. Ce complexe hôtelier possède une piscine extérieure, une salle de sport, des animations en soirée et un club pour enfants.

Les hébergements comprennent la climatisation, un bureau, une machine à café, un réfrigérateur, un micro-ondes, un coffre-fort, une télévision à écran plat, une terrasse et une salle de bains privative dotée d’un bidet. Des serviettes et du linge de lit sont fournis.

Un petit-déjeuner buffet, à la carte ou continental est servi sur place. Sur place, vous pourrez profiter d’un restaurant qui propose des plats français, des plats italiens et des plats japonais, ainsi que des options végétariennes, sans lactose et halal.

Vous pourrez jouer au billard et au tennis sur place. La région est prisée des amateurs de planche à voile et de plongée avec tuba.

Parlant arabe, allemand, grec et anglais, le personnel de la réception se tient 24h/24 à votre disposition.","2026-03-14 00:55:30.836908+00","2026-03-14 00:55:30.83691+00"
"7bdb6c73-728d-433b-8eb4-d33742e107ef","7c68e4ef-ac43-4d52-bc03-453d4943d023","06d24bdd-87f8-4787-9601-758245b4e013","es","Cheval Blanc Randheli, Maldives dispone de jardín, zona de playa privada, salón de uso común y restaurante en Randheli. Este alojamiento ofrece servicio de habitaciones y centro de negocios, además de wifi gratis en todo el alojamiento. El resort tiene piscina al aire libre, centro de fitness, ocio nocturno y club infantil.

El resort ofrece habitaciones con aire acondicionado, escritorio, cafetera, nevera, microondas, caja fuerte, TV de pantalla plana, terraza y baño privado con bidet. En Cheval Blanc Randheli, Maldives, cada habitación cuenta con ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet, a la carta o continental.

Se puede jugar al billar y al tenis en el alojamiento, y la zona es ideal para practicar windsurf y snorkel.

El personal habla árabe, alemán, griego y inglés, y estará encantado de dar consejos sobre la zona en la recepción 24 horas.","2026-03-14 00:44:07.794683+00","2026-03-14 00:44:07.794686+00"
"49bd969f-a8a4-4578-a304-525262dade58","7916faad-4f5d-4e5f-9d07-5c178613b589","7ec79d7b-6d04-44b9-bc8a-9d7a1eba111f","pt","Em Maafushi, a cerca de 4 minutos a pé de Bikini Beach, iCom Blue Seaview dispõe de um balcão de turismo, quartos antialérgico, um restaurante, acesso Wi-Fi gratuito e um bar. Este hotel de 4 estrelas dispõe de uma receção aberta 24 horas e serviço de babysitting. Este hotel fornece piscina exterior, banheira de hidromassagem, karaoke e serviço de quartos.

No alojamento, todos os quartos incluem dispõem de ar condicionado, secretária, terraço com vista da cidade, casa de banho privativa, televisão de ecrã plano, roupa de cama e toalhas. Os quartos providenciam roupeiro e chaleira.

São oferecidas opções de pequeno-almoço buffet, à carta ou continental.","2026-03-14 00:49:37.866882+00","2026-03-14 00:49:37.866885+00"
"eb850ea0-c11c-41bb-97b2-e3ccf7bf7fab","da3d20dc-1d29-4cf4-8c9a-a2cac745300a","06d24bdd-87f8-4787-9601-758245b4e013","de","Die Unterkunft Cheval Blanc Randheli, Maldives hat einen Garten, einen eigenen Strandbereich, eine Gemeinschaftslounge und eine Bar in Randheli. Zu den Einrichtungen dieser Unterkunft gehören ein Zimmerservice und ein Businesscenter, zusammen mit kostenlosem WLAN. Dieses Resort bietet einen Außenpool, einen Fitnessraum, eine Abendunterhaltung und einen Kinderclub.

Die Unterkunft Cheval Blanc Randheli, Maldives bietet den Gästen klimatisierte Zimmer mit einem Schreibtisch, einer Kaffeemaschine, einem Kühlschrank, einer Mikrowelle, einem Safe, einem Flachbild-TV, einer Terrasse und einem eigenen Badezimmer mit einem Bidet. In der Unterkunft Cheval Blanc Randheli, Maldives sind die Zimmer versehen mit Bettwäsche und Handtüchern.

Ein als Buffet angebotenes, ein à la carte oder ein kontinentales Frühstück wird in der Unterkunft angeboten. In der Unterkunft Cheval Blanc Randheli, Maldives finden Sie ein Restaurant, das französische, italienische und japanische Küche serviert. Auf Anfrage gibt es auch vegetarische, milchfreie und halal-zubereitete Optionen.

An der Unterkunft Cheval Blanc Randheli, Maldives können Sie Billard und Tennis spielen. Die Gegend ist beliebt zum Windsurfen und Schnorcheln.

An der Rezeption erhalten Sie durchgehend Unterstützung. Die Mitarbeitenden dort sprechen Arabisch, Deutsch, Griechisch und Englisch.","2026-03-14 00:50:55.281536+00","2026-03-14 00:50:55.281538+00"
"fededf62-faa5-430e-9ea4-68edc1963743","6edbaa49-3812-4057-a91f-ca5dfd7565aa","06d24bdd-87f8-4787-9601-758245b4e013","it","Cheval Blanc Randheli, Maldives offre un giardino, una zona spiaggia privata, una sala comune e un bar a Randheli. Tra i servizi di questa struttura c’è il servizo in camera e un centro business, oltre al WiFi gratuito in tutta la struttura. Il resort mette a disposizione una piscina all'aperto, una sala fitness, un programma di intrattenimento serale e un mini club.

Questo resort offre agli ospiti camere climatizzate dotate di scrivania, macchina da caffè, frigorifero, microonde, cassaforte e TV a schermo piatto. In più avrete a disposizione una terrazza e un bagno privato con bidet. Presso Cheval Blanc Randheli, Maldives, le camere sono dotate di lenzuola e asciugamani.

Presso la struttura potrete gustare una colazione a buffet, à la carte o continentale. Presso questa struttura troverete un ristorante che serve piatti francesi, piatti italiani e piatti giapponesi. Su richiesta sono disponibili anche opzioni vegetariane, senza latticini e halal.

Presso Cheval Blanc Randheli, Maldives, potrete giocare a biliardo e tennis, mentre la zona è famosa per attività come il windsurf e lo snorkeling.

La reception fornisce assistenza senza interruzioni e lo staff parla arabo, tedesco greco e inglese.","2026-03-14 00:59:43.111734+00","2026-03-14 00:59:43.111737+00"
"d8bdd8cf-290c-4d2d-81e5-d5f623e733eb","2804f283-40fe-42dc-8570-9ec1c1ca16e2","1be4bf4d-acde-4095-8e67-e6aa96214ab3","fr","Situé à Himmafushi, l’établissement Cocomo Maldives possède une piscine extérieure, un jardin, une plage privée et une terrasse. Il se situe à quelques pas de : Plage d'Himmafushi. L’établissement possède une réception ouverte 24h/24, des transferts aéroport, un service d'étage et une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.

L’établissement propose des hébergements dotés de la climatisation, d’un bureau, d’une bouilloire, d’un coffre-fort et d’une télévision à écran plat. Ils comprennent également une salle de bains privative pourvue d’un bidet. Les hébergements sont pourvus d'une douche, et certains possèdent également un coin salon. Des serviettes et du linge de lit sont fournis.

Un petit-déjeuner buffet, continental et anglais/irlandais complet est servi sur place. Sur place, Vous pourrez dîner dans un restaurant qui sert un large choix de plats américains, de plats chinois et de plats britanniques et propose également des options végétariennes, sans lactose et halal.","2026-03-14 01:05:37.252054+00","2026-03-14 01:05:37.252057+00"
"f201730b-95ca-466e-980e-bbd4793bc865","27fb258b-9458-4bdc-9414-6a4d4a8a59af","39a53277-0ed4-4c40-ad1a-4bc5abef6aef","es","Ananea Madivaru Maldives dispone de jardín, zona de playa privada, terraza y restaurante en Toroka. Este alojamiento, que tiene servicio de habitaciones, también ofrece zona de juegos infantil. El resort tiene piscina al aire libre, centro de fitness, discoteca y salón de uso común.

El resort ofrece habitaciones con aire acondicionado, escritorio, cafetera, minibar, caja fuerte, TV de pantalla plana, patio y baño privado con ducha. Cada habitación está equipada con hervidor, algunas ofrecen balcón y otras también cuentan con vistas al jardín. En Ananea Madivaru Maldives, las habitaciones cuentan con ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet, a la carta o continental.

En el alojamiento, la clientela puede disfrutar de sauna. Puedes jugar al billar en Ananea Madivaru Maldives.

El personal, que habla inglés, español, francés y italiano, ofrece consejos en la recepción.","2026-03-14 01:11:32.358056+00","2026-03-14 01:11:32.358059+00"
"9bb6ca3c-b596-45a8-bc58-141e8c81d920","b54db42c-8b4f-4c74-98ae-a867afc4db83","1be4bf4d-acde-4095-8e67-e6aa96214ab3","pt","Cocomo Maldives tem uma piscina exterior, jardim, uma área de praia privada e terraço em Himmafushi. O alojamento dispõe de receção aberta 24 horas, transfers do aeroporto, serviço de quartos e acesso Wi-Fi gratuito em toda a propriedade.

O alojamento providencia quartos com ar condicionado, secretária, chaleira, cofre, televisão de ecrã plano e uma casa de banho privativa com bidé. As unidades providenciam roupa de cama e toalhas.

São oferecidas opções de pequeno-almoço buffet, continental e inglês/irlandês completo. Em Cocomo Maldives vai encontrar um restaurante que serve gastronomia americano, chinesa e inglesa. Além disso, há também a possibilidade de solicitar opções vegetariano, sem laticínios e halal.

Himmafushi Beach fica a alguns passos de Cocomo Maldives.","2026-03-14 01:17:01.553749+00","2026-03-14 01:17:01.553752+00"
"975e904f-ac82-4beb-b7d8-7db2b6e5ab1a","8ddb1743-a46e-439f-8640-9cc95b6f90f7","06d24bdd-87f8-4787-9601-758245b4e013","en","Prime Beachfront Location:Cheval Blanc Randheli in Maldives offers a private beach area and beachfront access. Guests enjoy stunning sea views and direct beachfront experiences.Exceptional Facilities:The resort features a swimming pool with a view, spa facilities, fitness centre, sun terrace, and lush gardens. Additional amenities include a tennis court, yoga classes, and free WiFi.Comfortable Accommodations:Rooms offer air-conditioning, private bathrooms, and modern amenities. Family rooms and ground-floor units cater to all guest needs.Dining Experience:A variety of restaurants serve French, Italian, Japanese, and Mediterranean cuisines. Dining options include brunch, lunch, dinner, high tea, and cocktails in a family-friendly, traditional, or modern ambience.","2026-03-14 00:48:18.835952+00","2026-03-14 00:48:18.835956+00"
"57574af1-5103-4cb4-a043-dbc852ce1bb1","6ab1eef4-fe68-4697-ac3e-f30c7f067df0","1be4bf4d-acde-4095-8e67-e6aa96214ab3","es","Cocomo Maldives tiene piscina al aire libre, jardín, zona de playa privada y terraza en Himmafushi. Este alojamiento ofrece servicio de habitaciones y recepción 24 horas, además de wifi gratis en todo el alojamiento. El restaurante sirve cocina americana y cocina china, además de platos de la cocina británica y la cocina francesa.

El hotel ofrece habitaciones con aire acondicionado, escritorio, hervidor, caja fuerte, TV de pantalla plana y baño privado con bidet. En Cocomo Maldives, cada habitación cuenta con ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet, continental o inglés/irlandés completo.

Playa de Himmafushi está a pocos pasos del alojamiento.","2026-03-14 00:52:12.414519+00","2026-03-14 00:52:12.414522+00"
"743d73d3-e59b-4b05-bc65-5be257d621fd","ca445e66-72fb-4a02-bb77-44def698b269","1be4bf4d-acde-4095-8e67-e6aa96214ab3","en","Beachfront and Private Beach Area:Cocomo Maldives in Himmafushi offers a private beach area and beachfront access. Guests can relax on the sun terrace or in the lush garden. The hotel features a year-round outdoor swimming pool and free WiFi throughout.Comfortable Accommodations:Rooms include air-conditioning, private bathrooms, and modern amenities. Additional features include balconies with garden views, terraces, and parquet floors. Family rooms and ground-floor units cater to all guests.Dining Experience:The restaurant serves a variety of cuisines, including Chinese, British, and Indian. Breakfast options include continental, American, and local specialities. Special diet menus are available for vegetarian, vegan, and gluten-free guests.Activities and Nearby Attractions:Guests can enjoy walking and bike tours, explore Himmafushi Beach just a few steps away, and participate in culture classes and live music.","2026-03-14 00:58:24.041714+00","2026-03-14 00:58:24.041717+00"
"b8159583-e926-4d5d-82df-0fefcb9da199","6cd1b253-b5fd-4a05-a699-21fc0396abee","1be4bf4d-acde-4095-8e67-e6aa96214ab3","de","Die Unterkunft Cocomo Maldives hat einen Außenpool, einen Garten, einen eigenen Strandbereich und eine Terrasse in Himmafushi. Die Unterkunft bietet eine rund um die Uhr besetzte Rezeption, Flughafentransfers, einen Zimmerservice und kostenloses WLAN in der ganzen Unterkunft.

Die Unterkunft Cocomo Maldives bietet den Gästen klimatisierte Zimmer mit einem Schreibtisch, einem Wasserkocher, einem Safe, einem Flachbild-TV und einem eigenen Badezimmer mit einem Bidet. In der Unterkunft Cocomo Maldives sind die Zimmer versehen mit Bettwäsche und Handtüchern.

Ein Frühstück wird angeboten und enthält als Buffet angebotene, kontinentale und englische/irische Optionen. In der Unterkunft Cocomo Maldives finden Sie ein Restaurant, das amerikanische, chinesische und britische Küche serviert. Auf Anfrage gibt es auch vegetarische, milchfreie und halal-zubereitete Optionen.

Strand Himmafushi liegt 20 m von der Unterkunft Cocomo Maldives entfernt.","2026-03-14 01:01:00.849614+00","2026-03-14 01:01:00.849618+00"
"5dc4b1a4-66e7-4a63-b9a8-f2be989078b4","93e46a38-e558-401a-baa9-e21069c307f1","06d24bdd-87f8-4787-9601-758245b4e013","nl","Cheval Blanc Randheli, Maldives heeft een tuin, een privéstrand, een gedeelde lounge en een bar in Randheli. Tot de faciliteiten van deze accommodatie behoren roomservice, een businesscentrum en gratis WiFiin de hele accommodatie. Het resort biedt een buitenzwembad, fitnessruimte, avondamusement en een kinderclub.

Het resort biedt kamers met airconditioning, een bureau, een koffiezetapparaat, een koelkast, een magnetron, een kluisje, een flatscreen-tv, een terras en een eigen badkamer met een bidet. Alle kamers bij Cheval Blanc Randheli, Maldives hebben beddengoed en handdoeken.

Je kunt bij de accommodatie genieten van een als buffet aangeboden ontbijt, à la carte-ontbijt of continentaal ontbijt. De accommodatie heeft een restaurant dat Franse, Italiaanse en Japanse gerechten serveert. Op aanvraag kun je er ook terecht voor vegatarische, zuivelvrije en halal opties.

Je kunt biljarten en tennissen bij Cheval Blanc Randheli, Maldives, en gasten gaan er graag windsurfen en snorkelen.

Het personeel van de 24-uursreceptie spreekt Arabisch, Duits, Grieks en Engels, en geeft je graag praktische info over de omgeving.","2026-03-14 01:02:20.049086+00","2026-03-14 01:02:20.049089+00"
"e76bcb89-e86e-4705-9cb7-98e1dbfe81eb","b3be0805-de5d-4ce6-a903-a92aa81f3eb6","06d24bdd-87f8-4787-9601-758245b4e013","pt","Cheval Blanc Randheli, Maldives tem um jardim, área de praia privada, um salão partilhado e bar em Randheli. As comodidades deste alojamento incluem serviço de quartos e um centro de negócios, assim como acesso Wi-Fi gratuito em toda a propriedade. Este resort dispõe de piscina exterior, centro de fitness, entretenimento noturno e um clube infantil.

Este alojamento com ar condicionado providencia quartos com secretária, máquina de café, um frigorífico, um micro-ondas, cofre, televisão de ecrã plano, terraço e uma casa de banho privativa com bidé. No alojamento, os quartos estão equipados com roupa de cama e toalhas.

Os hóspedes podem apreciar pequeno-almoço buffet, à carta ou continental no alojamento. Em Cheval Blanc Randheli, Maldives vai encontrar um restaurante que serve gastronomia francesa, italiano e japonesa. Além disso, há também a possibilidade de solicitar opções vegetariano, sem laticínios e halal.

Pode jogar bilhar e ténis em Cheval Blanc Randheli, Maldives, e a área é popular para windsurf e mergulho com snorkel.

A receção disponibiliza assistência de forma ininterrupta, e os funcionários falam árabe, alemão, grego e inglês.","2026-03-14 01:06:56.437271+00","2026-03-14 01:06:56.437274+00"
"79640d41-c7ff-475f-8c84-e7a1844fab52","edef8c19-6a48-4bbc-b12d-a491d328277f","1be4bf4d-acde-4095-8e67-e6aa96214ab3","it","Cocomo Maldives offre una piscina all'aperto, un giardino, una zona spiaggia privata e una terrazza a Himmafushi. L'alloggio mette a disposizione una reception 24 ore su 24, transfer aeroportuali, il servizo in camera e il WiFi gratuito in tutta la struttura.

Questo hotel offre agli ospiti camere climatizzate con una scrivania, un bollitore elettrico, una cassaforte, una TV a schermo piatto e un bagno privato con bidet. Presso Cocomo Maldives, le camere sono dotate di lenzuola e asciugamani.

La colazione è disponibile e include opzioni a buffet, continentali e inglesi/irlandesi complete. Presso questa struttura troverete un ristorante che serve piatti americani, piatti cinesi e piatti britannici. Su richiesta sono disponibili anche opzioni vegetariane, senza latticini e halal.

Spiaggia di Himmafushi è a 20 metri da Cocomo Maldives.","2026-03-14 01:08:15.546178+00","2026-03-14 01:08:15.546181+00"
"5b005bca-170f-4fb8-bfd5-529d58a4ded5","d17e8073-8c40-44ca-b4ad-6e6d22d14e31","1be4bf4d-acde-4095-8e67-e6aa96214ab3","nl","Cocomo Maldives heeft een buitenzwembad, een tuin, een privéstrand en een terras in Himmafushi. De accommodatie biedt een 24-uursreceptie, luchthaventransfers, roomservice en gratis WiFi in de hele accommodatie.

Het hotel biedt kamers met airconditioning, een bureau, een waterkoker, een kluisje, een flatscreen-tv en een eigen badkamer met een bidet. Alle kamers bij Cocomo Maldives hebben beddengoed en handdoeken.

Er is een ontbijt beschikbaar. De opties zijn een als buffet aangeboden ontbijt, continentaal ontbijt en volledig Engels/Iers ontbijt. De accommodatie heeft een restaurant dat Amerikaanse, Chinese en Britse gerechten serveert. Op aanvraag kun je er ook terecht voor vegatarische, zuivelvrije en halal opties.

Himmafushi Beach ligt op een paar minuten lopen van Cocomo Maldives.","2026-03-14 01:12:50.407278+00","2026-03-14 01:12:50.407281+00"
"8037665f-1438-4b12-b777-72248193bb88","8f53a594-1fc7-46a6-9b58-e6239aaec6c7","39a53277-0ed4-4c40-ad1a-4bc5abef6aef","en","Beachfront and Private Beach Area:Ananea Madivaru Maldives in Toroka offers a private beach area and beachfront access. Guests can relax on the sandy shores or take a dip in the open-air bath.Spa and Wellness Facilities:The resort features a spa, sauna, and fitness centre. Wellness packages and yoga classes enhance the relaxing atmosphere.Dining and Entertainment:A family-friendly restaurant serves Indian, Korean, Thai, local, and international cuisines. Evening entertainment includes live music and a nightclub.Accommodation and Amenities:Rooms offer sea views, air-conditioning, and private bathrooms. Additional amenities include a hot tub, pool with a view, and free WiFi.","2026-03-14 01:15:42.94993+00","2026-03-14 01:15:42.949932+00"
"b7e2b782-056f-4d73-b53a-316371057a96","fe47cc98-2c6f-4903-91cc-0c62f318636a","39a53277-0ed4-4c40-ad1a-4bc5abef6aef","fr","Situé à Toroka, l’établissement Ananea Madivaru Maldives possède un jardin, une plage privée, une terrasse et un bar. Il propose un service d'étage et une aire de jeux pour enfants. Ce complexe hôtelier comprend une piscine extérieure, une salle de sport, une discothèque et un salon commun.

Les hébergements comprennent la climatisation, un bureau, une machine à café, un minibar, un coffre-fort, une télévision à écran plat, un patio ainsi qu’une salle de bains privative dotée d’une douche. Les hébergements disposent d'un bain à remous, et certains comprennent également un coin salon. Des serviettes et du linge de lit sont fournis.

Un petit-déjeuner buffet, à la carte ou continental est servi sur place. Sur place, vous trouverez un restaurant qui sert des plats indiens, des plats coréens et des plats thaïlandais. Des options végétariennes, sans lactose et halal peuvent également être préparées sur demande.

L’établissement Ananea Madivaru Maldives dispose d’un sauna. Vous pourrez jouer au billard sur place.

Parlant anglais, espagnol, français et italien, le personnel de la réception se tient à votre disposition pour toute question.","2026-03-14 01:23:03.276122+00","2026-03-14 01:23:03.276125+00"
